manifest_version,item_id,lighting_type,classification_basis,verification_status,source,source_group,catalog,canonical_category_zh,name_en,name_zh,width_cm,depth_cm,height_cm,glb_url,thumbnail_url,image_url_side,image_url_angle_45,object_key,checksum,checksum_algo,license,style_primary,style_secondary
1.0,abo-floor-lamps-05-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-antique-brass,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Rivet Modern Metal Dome-Shaped Skinny Stem Floor Lamp, LED Bulbs Included, 58.25""H, Antique Brass","落地燈 - Amazon Brand – Rivet Modern Metal Dome-Shaped Skinny Stem Floor Lamp, LED Bulbs Included, 58.25""H, Antique Brass",32.80,32.80,148.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-05-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-antique-brass.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-05-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-antique-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-05-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-antique-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-05-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-antique-brass.png,models/abo/furniture/abo-floor-lamps-05-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-antique-brass.glb,e4b3b7dba7f843f1464abb20ea95dd80,s3-etag,catalog-origin,modern,minimalist
1.0,abo-floor-lamps-06-amazon-brand-rivet-globe-stick-floor-lamp-69-h-pink-terrazzo,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Rivet Globe Stick Floor Lamp, 69""H, Pink Terrazzo",Amazon 品牌 – Rivet Globe Stick 落地燈，175.26 釐米高，粉色赤土色,22.90,22.90,174.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-06-amazon-brand-rivet-globe-stick-floor-lamp-69-h-pink-terrazzo.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-06-amazon-brand-rivet-globe-stick-floor-lamp-69-h-pink-terrazzo.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-06-amazon-brand-rivet-globe-stick-floor-lamp-69-h-pink-terrazzo.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-06-amazon-brand-rivet-globe-stick-floor-lamp-69-h-pink-terrazzo.png,models/abo/furniture/abo-floor-lamps-06-amazon-brand-rivet-globe-stick-floor-lamp-69-h-pink-terrazzo.glb,044190cdb14f0897f576ce377f3bed50,s3-etag,catalog-origin,minimalist,modern
1.0,abo-floor-lamps-07-amazon-brand-ravenna-home-swing-arm-living-room-floor-lamp-with-led-light-bulb-58-inches-brushed-steel,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Ravenna Home Swing Arm Living Room Floor Lamp With LED Light Bulb - 58 Inches, Brushed Steel","亞馬遜品牌 – Ravenna 家用搖臂燈帶LED燈泡, 21199-001",35.50,35.50,147.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-07-amazon-brand-ravenna-home-swing-arm-living-room-floor-lamp-with-led-light-bulb-58-inches-brushed-steel.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-07-amazon-brand-ravenna-home-swing-arm-living-room-floor-lamp-with-led-light-bulb-58-inches-brushed-steel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-07-amazon-brand-ravenna-home-swing-arm-living-room-floor-lamp-with-led-light-bulb-58-inches-brushed-steel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-07-amazon-brand-ravenna-home-swing-arm-living-room-floor-lamp-with-led-light-bulb-58-inches-brushed-steel.png,models/abo/furniture/abo-floor-lamps-07-amazon-brand-ravenna-home-swing-arm-living-room-floor-lamp-with-led-light-bulb-58-inches-brushed-steel.glb,0e4e8564159dea651a949765cb6d9033,s3-etag,catalog-origin,modern,minimalist
1.0,abo-floor-lamps-08-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-beige-pink,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Rivet Modern Metal Dome-Shaped Skinny Stem Floor Lamp, LED Bulbs Included, 58.25""H, Beige Pink","落地燈 - Amazon Brand – Rivet Modern Metal Dome-Shaped Skinny Stem Floor Lamp, LED Bulbs Included, 58.25""H, Beige Pink",32.80,32.80,148.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-08-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-beige-pink.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-08-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-beige-pink.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-08-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-beige-pink.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-08-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-beige-pink.png,models/abo/furniture/abo-floor-lamps-08-amazon-brand-rivet-modern-metal-dome-shaped-skinny-stem-floor-lamp-led-bulbs-included-58-25-h-beige-pink.glb,7b9de91fd481b094d0428259652b82e0,s3-etag,catalog-origin,modern,minimalist
1.0,abo-floor-lamps-09-amazon-brand-stone-beam-vintage-industrial-spotlight-tripod-floor-lamp-with-led-light-bulb-25-5-x-25-5-x-60-inches-black,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Stone & Beam Vintage Industrial Spotlight Tripod Floor Lamp With LED Light Bulb - 25.5 x 25.5 x 60 Inches, Black",STONE & 梁復古 spotlight 立燈帶 LED 燈泡25.4 CM 高黑色,64.80,64.80,152.40,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-09-amazon-brand-stone-beam-vintage-industrial-spotlight-tripod-floor-lamp-with-led-light-bulb-25-5-x-25-5-x-60-inches-black.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-09-amazon-brand-stone-beam-vintage-industrial-spotlight-tripod-floor-lamp-with-led-light-bulb-25-5-x-25-5-x-60-inches-black.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-09-amazon-brand-stone-beam-vintage-industrial-spotlight-tripod-floor-lamp-with-led-light-bulb-25-5-x-25-5-x-60-inches-black.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-09-amazon-brand-stone-beam-vintage-industrial-spotlight-tripod-floor-lamp-with-led-light-bulb-25-5-x-25-5-x-60-inches-black.png,models/abo/furniture/abo-floor-lamps-09-amazon-brand-stone-beam-vintage-industrial-spotlight-tripod-floor-lamp-with-led-light-bulb-25-5-x-25-5-x-60-inches-black.glb,56fd06069be297d961a1d8b0f4f14844,s3-etag,catalog-origin,industrial,minimalist
1.0,abo-floor-lamps-10-amazon-brand-rivet-globe-stick-floor-lamp-69-h-black-marble,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Rivet Globe Stick Floor Lamp, 69""H, Black Marble","Amazon Brand – Rivet Globe Stick 落地燈,69 英寸高(約 174.2 釐米),黑色大理石紋",22.90,22.90,174.80,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-10-amazon-brand-rivet-globe-stick-floor-lamp-69-h-black-marble.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-10-amazon-brand-rivet-globe-stick-floor-lamp-69-h-black-marble.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-10-amazon-brand-rivet-globe-stick-floor-lamp-69-h-black-marble.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-10-amazon-brand-rivet-globe-stick-floor-lamp-69-h-black-marble.png,models/abo/furniture/abo-floor-lamps-10-amazon-brand-rivet-globe-stick-floor-lamp-69-h-black-marble.glb,2a8a8e61aadf10e4a5b4a468ced9a26a,s3-etag,catalog-origin,minimalist,modern
1.0,abo-floor-lamps-11-stone-beam-modern-tripod-floor-lamp-with-bulb-ivory-shade-19-0-x-19-0-x-61-0-ivory,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Stone & Beam Modern Tripod Floor Lamp, with Bulb, Ivory Shade, 19.0"" x 19.0"" x 61.0"", Ivory","落地燈 - Stone & Beam Modern Tripod Floor Lamp, with Bulb, Ivory Shade, 19.0"" x 19.0"" x 61.0"", Ivory",48.30,48.30,155.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-11-stone-beam-modern-tripod-floor-lamp-with-bulb-ivory-shade-19-0-x-19-0-x-61-0-ivory.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-11-stone-beam-modern-tripod-floor-lamp-with-bulb-ivory-shade-19-0-x-19-0-x-61-0-ivory.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-11-stone-beam-modern-tripod-floor-lamp-with-bulb-ivory-shade-19-0-x-19-0-x-61-0-ivory.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-11-stone-beam-modern-tripod-floor-lamp-with-bulb-ivory-shade-19-0-x-19-0-x-61-0-ivory.png,models/abo/furniture/abo-floor-lamps-11-stone-beam-modern-tripod-floor-lamp-with-bulb-ivory-shade-19-0-x-19-0-x-61-0-ivory.glb,fe2880773c7cd23071f959c32e736861,s3-etag,catalog-origin,modern,minimalist
1.0,abo-floor-lamps-12-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-beige-linen-shade-led-bulb-included-63-h-dark-bronze,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand - Ravenna Home Single-Light Swing-Arm Floor Lamp with Beige Linen Shade, LED Bulb Included, 63""H, Dark Bronze","落地燈 - Amazon Brand - Ravenna Home Single-Light Swing-Arm Floor Lamp with Beige Linen Shade, LED Bulb Included, 63""H, Dark Bronze",32.40,41.60,160.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-12-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-beige-linen-shade-led-bulb-included-63-h-dark-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-12-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-beige-linen-shade-led-bulb-included-63-h-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-12-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-beige-linen-shade-led-bulb-included-63-h-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-12-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-beige-linen-shade-led-bulb-included-63-h-dark-bronze.png,models/abo/furniture/abo-floor-lamps-12-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-beige-linen-shade-led-bulb-included-63-h-dark-bronze.glb,6cb56c66630b83c5bebc012d4267a033,s3-etag,catalog-origin,modern,minimalist
1.0,abo-floor-lamps-13-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-polished-nickel,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Ravenna Home Traditional Metal Floor Lamp with Stacked Oval Accents, LED Bulb Included, 58.5""H, Polished Nickel","落地燈 - Amazon Brand – Ravenna Home Traditional Metal Floor Lamp with Stacked Oval Accents, LED Bulb Included, 58.5""H, Polished Nickel",35.60,35.60,148.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-13-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-polished-nickel.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-13-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-polished-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-13-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-polished-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-13-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-polished-nickel.png,models/abo/furniture/abo-floor-lamps-13-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-polished-nickel.glb,445df6355b054d8d139d37d7bf375165,s3-etag,catalog-origin,american_classic,mid_century
1.0,abo-floor-lamps-14-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-white-linen-shade-led-bulb-included-63-h-brushed-nickel,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand - Ravenna Home Single-Light Swing Arm Floor Lamp with White Linen Shade, LED Bulb Included, 63""H, Brushed Nickel","落地燈 - Amazon Brand - Ravenna Home Single-Light Swing Arm Floor Lamp with White Linen Shade, LED Bulb Included, 63""H, Brushed Nickel",32.40,41.60,160.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-14-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-white-linen-shade-led-bulb-included-63-h-brushed-nickel.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-14-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-white-linen-shade-led-bulb-included-63-h-brushed-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-14-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-white-linen-shade-led-bulb-included-63-h-brushed-nickel.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-14-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-white-linen-shade-led-bulb-included-63-h-brushed-nickel.png,models/abo/furniture/abo-floor-lamps-14-amazon-brand-ravenna-home-single-light-swing-arm-floor-lamp-with-white-linen-shade-led-bulb-included-63-h-brushed-nickel.glb,566cfd661f737c3c1ffb28e637d77885,s3-etag,catalog-origin,modern,minimalist
1.0,abo-floor-lamps-15-amazon-brand-stone-beam-glass-column-brass-floor-lamp-with-bulb-linen-shade-13-0-x-13-0-x-59-0-brushed-brass,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Stone & Beam Glass Column Brass Floor Lamp, With Bulb, Linen Shade, 13.0"" x 13.0"" x 59.0"", Brushed Brass","STONE & 梁玻璃列黑色立燈, 金色, ALT0316081-BB",42.00,42.00,147.50,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-15-amazon-brand-stone-beam-glass-column-brass-floor-lamp-with-bulb-linen-shade-13-0-x-13-0-x-59-0-brushed-brass.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-15-amazon-brand-stone-beam-glass-column-brass-floor-lamp-with-bulb-linen-shade-13-0-x-13-0-x-59-0-brushed-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-15-amazon-brand-stone-beam-glass-column-brass-floor-lamp-with-bulb-linen-shade-13-0-x-13-0-x-59-0-brushed-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-15-amazon-brand-stone-beam-glass-column-brass-floor-lamp-with-bulb-linen-shade-13-0-x-13-0-x-59-0-brushed-brass.png,models/abo/furniture/abo-floor-lamps-15-amazon-brand-stone-beam-glass-column-brass-floor-lamp-with-bulb-linen-shade-13-0-x-13-0-x-59-0-brushed-brass.glb,9ed113231fd362e3e59e724d01014966,s3-etag,catalog-origin,minimalist,contemporary
1.0,abo-floor-lamps-16-amazon-brand-rivet-globe-stick-floor-lamp-69-h-white-marble,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Rivet Globe Stick Floor Lamp, 69""H, White Marble",Amazon 品牌 - Rivet Globe Stick 落地燈，175.26 釐米高，白色大理石,22.40,22.40,175.30,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-16-amazon-brand-rivet-globe-stick-floor-lamp-69-h-white-marble.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-16-amazon-brand-rivet-globe-stick-floor-lamp-69-h-white-marble.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-16-amazon-brand-rivet-globe-stick-floor-lamp-69-h-white-marble.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-16-amazon-brand-rivet-globe-stick-floor-lamp-69-h-white-marble.png,models/abo/furniture/abo-floor-lamps-16-amazon-brand-rivet-globe-stick-floor-lamp-69-h-white-marble.glb,1f87b2fb3369d8662b34a2aadaf78f29,s3-etag,catalog-origin,minimalist,modern
1.0,abo-floor-lamps-17-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-dark-bronze,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Ravenna Home Traditional Metal Floor Lamp with Stacked Oval Accents, LED Bulb Included, 58.5""H, Dark Bronze","落地燈 - Amazon Brand – Ravenna Home Traditional Metal Floor Lamp with Stacked Oval Accents, LED Bulb Included, 58.5""H, Dark Bronze",35.60,35.60,148.70,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-17-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-dark-bronze.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-17-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-17-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-dark-bronze.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-17-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-dark-bronze.png,models/abo/furniture/abo-floor-lamps-17-amazon-brand-ravenna-home-traditional-metal-floor-lamp-with-stacked-oval-accents-led-bulb-included-58-5-h-dark-bronze.glb,1acdd4b0bbdbaf13ac4f03dbf69604a3,s3-etag,catalog-origin,american_classic,mid_century
1.0,abo-floor-lamps-18-amazon-brand-rivet-mid-century-modern-standing-floor-lamp-with-white-shade-and-led-light-bulb-58-25-inches-matte-black-and-antique-brass,floor,分類「落地燈」,verified,abo,non-IKEA,abo_furniture,落地燈,"Amazon Brand – Rivet Mid Century Modern Standing Floor Lamp with White Shade and LED Light Bulb - 58.25 Inches, Matte Black and Antique Brass",Amazon 品牌 – Rivet 中世紀現代落地燈，帶白色燈罩和 LED 燈泡 – 148.26 釐米，啞光黑色和古銅色,38.10,38.10,148.00,https://ddgsm1yg3xikc.cloudfront.net/models/abo/furniture/abo-floor-lamps-18-amazon-brand-rivet-mid-century-modern-standing-floor-lamp-with-white-shade-and-led-light-bulb-58-25-inches-matte-black-and-antique-brass.glb,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/front/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-18-amazon-brand-rivet-mid-century-modern-standing-floor-lamp-with-white-shade-and-led-light-bulb-58-25-inches-matte-black-and-antique-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/side/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-18-amazon-brand-rivet-mid-century-modern-standing-floor-lamp-with-white-shade-and-led-light-bulb-58-25-inches-matte-black-and-antique-brass.png,https://ddgsm1yg3xikc.cloudfront.net/images/glb-three-view/abo/angle-45/ABO-lighting/ABO-floor-lamps/abo-floor-lamps-18-amazon-brand-rivet-mid-century-modern-standing-floor-lamp-with-white-shade-and-led-light-bulb-58-25-inches-matte-black-and-antique-brass.png,models/abo/furniture/abo-floor-lamps-18-amazon-brand-rivet-mid-century-modern-standing-floor-lamp-with-white-shade-and-led-light-bulb-58-25-inches-matte-black-and-antique-brass.glb,7588f0dd11300a1904f9bba80f621b8d,s3-etag,catalog-origin,mid_century,modern
